payment_id,account_id,payment_date,payment_amount,payment_channel,payment_type,source_system,reversal_of_payment_id
P00003471,A003766,2024-11-14,650.68,card,payment,customer_portal,
P00003472,A003768,2026-02-07,807.35,bpay,payment,customer_portal,
P00003473,A003768,2026-02-15,498.14,bank_transfer,payment,agency_file,
P00003474,A003768,2026-03-05,259.78,bank_transfer,payment,customer_portal,
P00003475,A003768,2026-03-19,270.81,direct_debit,payment,agency_file,
P00003476,A003769,2025-03-15,436.85,direct_debit,payment,bank_file,
P00003477,A003769,2025-05-04,999.26,bpay,payment,customer_portal,
P00003478,A003769,2025-06-02,1065.88,card,payment,bank_file,
P00003479,A003769,2025-07-06,56.24,direct_debit,payment,agency_file,
P00003480,A003770,2025-12-11,75.46,bank_transfer,payment,customer_portal,
P00003481,A003770,2025-12-19,70.54,bank_transfer,payment,bank_file,
P00003482,A003770,2025-12-27,28.77,bank_transfer,payment,agency_file,
P00003483,A003772,2025-09-12,89.56,card,payment,customer_portal,
P00003484,A003772,2025-10-13,80.66,card,payment,bank_file,
P00003485,A003772,2025-11-22,301.27,bank_transfer,payment,customer_portal,
P00003486,A003773,2026-03-30,888.12,direct_debit,payment,direct_debit,
P00003487,A003774,2026-04-26,1582.4,bank_transfer,payment,direct_debit,
P00003488,A003775,2026-01-25,563.25,direct_debit,payment,customer_portal,
P00003489,A003777,2025-11-08,3.62,card,payment,customer_portal,
P00003490,A003779,2025-07-01,130.95,card,payment,agency_file,
P00003491,A003779,2025-07-06,133.64,direct_debit,payment,bank_file,
P00003492,A003779,2025-07-11,172.16,bpay,payment,manual_adjustment,
P00003493,A003779,2025-07-29,514.05,direct_debit,payment,bank_file,
P00003494,A003782,2026-02-18,84.88,direct_debit,payment,direct_debit,
P00003495,A003782,2026-03-05,276.55,card,payment,customer_portal,
P00003496,A003783,2025-07-18,316.27,card,payment,customer_portal,
P00003497,A003784,2026-03-29,287.99,card,payment,agency_file,
P00003714,A003784,2026-04-30,-97.48,card,refund,manual_adjustment,P00003497
P00003498,A003785,2025-10-11,12.25,card,payment,bank_file,
P00003499,A003786,2026-01-02,1659.93,card,payment,agency_file,
P00003500,A003786,2026-01-17,4239.55,card,payment,agency_file,
P00003501,A003787,2025-09-13,338.17,card,payment,agency_file,
P00003502,A003788,2026-02-18,215.63,direct_debit,payment,customer_portal,
P00003503,A003788,2026-02-19,369.75,card,payment,manual_adjustment,
P00003504,A003790,2025-10-13,75.49,bank_transfer,payment,bank_file,
P00003505,A003790,2025-10-27,135.49,direct_debit,payment,customer_portal,
P00003506,A003794,2026-01-24,98.15,card,payment,agency_file,
P00003507,A003795,2025-11-21,186.3,card,payment,customer_portal,
P00003508,A003803,2025-11-11,1109.17,card,payment,customer_portal,
P00003509,A003803,2025-12-02,1798.23,card,payment,agency_file,
P00003510,A003803,2025-12-15,1206.51,bank_transfer,payment,customer_portal,
P00003511,A003803,2026-01-12,824.03,bpay,payment,bank_file,
P00003512,A003804,2025-12-30,115.61,direct_debit,payment,bank_file,
P00003513,A003804,2026-01-27,164.27,direct_debit,payment,bank_file,
P00003514,A003804,2026-02-23,140.59,bank_transfer,payment,bank_file,
P00003515,A003805,2025-11-14,51.2,bank_transfer,payment,agency_file,
P00003516,A003805,2025-12-07,190.55,card,payment,bank_file,
P00003517,A003812,2025-07-27,2197.05,bank_transfer,payment,direct_debit,
P00003518,A003812,2025-09-11,1246.87,bank_transfer,payment,agency_file,
P00003519,A003812,2025-10-15,2359.66,direct_debit,payment,customer_portal,
P00003520,A003813,2026-03-22,50.22,direct_debit,payment,agency_file,
P00003521,A003817,2025-02-02,3393.1,bank_transfer,payment,direct_debit,
P00003522,A003817,2025-03-14,2126.61,card,payment,agency_file,
P00003523,A003817,2025-04-13,2697.93,card,payment,customer_portal,
P00003524,A003818,2025-08-31,75.26,direct_debit,payment,bank_file,
P00003525,A003818,2025-10-03,260.7,card,payment,bank_file,
P00003526,A003818,2025-10-08,182.08,card,payment,customer_portal,
P00003527,A003818,2025-10-21,75.52,bank_transfer,payment,customer_portal,
P00003528,A003820,2025-02-02,38.49,cash,payment,agency_file,
P00003529,A003822,2025-01-12,78.91,direct_debit,payment,customer_portal,
P00003530,A003822,2025-03-03,86.82,card,payment,agency_file,
P00003531,A003822,2025-03-31,45.46,direct_debit,payment,bank_file,
P00003532,A003822,2025-04-08,36.86,direct_debit,payment,customer_portal,
P00003533,A003824,2025-07-28,1837.87,card,payment,bank_file,
P00003534,A003828,2025-04-12,85.92,card,payment,agency_file,
P00003535,A003828,2025-05-22,134.85,card,payment,bank_file,
P00003536,A003828,2025-06-08,128.86,bank_transfer,payment,direct_debit,
P00003537,A003829,2026-04-23,3153.02,cash,payment,customer_portal,
P00003538,A003830,2026-04-13,728.21,card,payment,customer_portal,
P00003539,A003831,2025-10-24,45.23,direct_debit,payment,agency_file,
P00003540,A003831,2025-11-16,42.29,bank_transfer,payment,customer_portal,
P00003541,A003831,2025-12-29,158.02,bank_transfer,payment,agency_file,
P00003542,A003835,2025-12-10,879.41,card,payment,bank_file,
P00003543,A003835,2026-01-27,1780.41,bpay,payment,agency_file,
P00003544,A003838,2026-01-15,17.18,card,payment,direct_debit,
P00003545,A003838,2026-03-04,10.55,card,payment,agency_file,
P00003546,A003838,2026-03-26,12.25,card,payment,direct_debit,
P00003547,A003839,2025-02-18,501.46,card,payment,agency_file,
P00003548,A003839,2025-03-15,678.4,bank_transfer,payment,customer_portal,
P00003549,A003839,2025-03-16,589.65,direct_debit,payment,customer_portal,
P00003550,A003839,2025-04-25,356.4,bpay,payment,agency_file,
P00003551,A003839,2025-06-06,260.84,card,payment,agency_file,
P00003552,A003840,2025-05-16,270.84,bpay,payment,agency_file,
P00003553,A003840,2025-05-19,593.77,bank_transfer,payment,bank_file,
P00003554,A003846,2025-04-12,405.78,card,payment,bank_file,
P00003555,A003847,2025-08-11,207.26,bpay,payment,bank_file,
P00003556,A003850,2025-08-12,302.7,card,payment,agency_file,
P00003557,A003851,2026-03-21,2906.75,direct_debit,payment,bank_file,
P00003558,A003854,2026-02-07,211.94,bank_transfer,payment,agency_file,
P00003559,A003854,2026-02-18,380.04,direct_debit,payment,customer_portal,
P00003560,A003855,2025-07-13,230.76,bank_transfer,payment,agency_file,
P00003561,A003858,2025-12-15,124.24,card,payment,direct_debit,
P00003562,A003858,2026-01-29,190.97,direct_debit,payment,agency_file,
P00003563,A003862,2026-01-31,139.11,bank_transfer,payment,customer_portal,
P00003564,A003864,2026-02-02,9955.26,bank_transfer,payment,agency_file,
P00003565,A003870,2025-10-13,118.22,direct_debit,payment,agency_file,
P00003566,A003870,2025-10-14,185.12,card,payment,agency_file,
P00003567,A003870,2025-11-04,150.93,direct_debit,payment,bank_file,
P00003568,A003871,2026-03-26,40.12,bank_transfer,payment,customer_portal,
P00003569,A003871,2026-04-26,54.59,card,payment,customer_portal,
P00003570,A003872,2025-07-14,1783.51,bank_transfer,payment,bank_file,
P00003571,A003872,2025-08-12,1283.34,card,payment,direct_debit,
P00003572,A003872,2025-08-26,2084.88,direct_debit,payment,agency_file,
P00003573,A003873,2026-02-18,236.84,bank_transfer,payment,agency_file,
P00003574,A003873,2026-02-19,182.35,cash,payment,agency_file,
P00003575,A003873,2026-03-15,194.92,direct_debit,payment,agency_file,
P00003576,A003874,2025-11-14,153.74,direct_debit,payment,bank_file,
P00003577,A003877,2025-02-17,62.95,bpay,payment,bank_file,
P00003578,A003877,2025-03-21,352.97,bank_transfer,payment,direct_debit,
P00003579,A003879,2025-12-29,94.44,bank_transfer,payment,agency_file,
P00003580,A003879,2025-12-30,186.45,bank_transfer,payment,direct_debit,
P00003581,A003880,2025-09-27,861.87,direct_debit,payment,manual_adjustment,
P00003582,A003880,2025-11-12,775.41,bank_transfer,payment,customer_portal,
P00003582,A003880,2025-11-12,775.41,bank_transfer,payment,customer_portal,
P00003583,A003880,2025-11-29,329.99,bank_transfer,payment,customer_portal,
P00003584,A003880,2026-01-02,2.56,bank_transfer,payment,bank_file,
P00003585,A003888,2025-12-17,87.09,bank_transfer,payment,agency_file,
P00003586,A003888,2026-01-20,165.26,bank_transfer,payment,customer_portal,
P00003587,A003888,2026-01-27,208.42,card,payment,agency_file,
P00003588,A003889,2026-02-04,301.47,direct_debit,payment,customer_portal,
P00003589,A003894,2025-07-11,57.8,card,payment,agency_file,
P00003729,A003894,2025-07-12,0.0,card,payment,agency_file,
P00003590,A003894,2025-08-23,82.31,direct_debit,payment,agency_file,
P00003591,A003894,2025-09-10,67.19,card,payment,direct_debit,
P00003592,A003894,2025-09-23,34.7,card,payment,bank_file,
P00003593,A003895,2025-04-17,98.3,card,payment,agency_file,
P00003728,A003895,2025-04-21,0.0,card,payment,agency_file,
P00003594,A003895,2025-05-25,134.63,bank_transfer,payment,agency_file,
P00003595,A003895,2025-05-31,214.86,card,payment,manual_adjustment,
P00003596,A003897,2026-02-25,279.1,bank_transfer,payment,customer_portal,
P00003597,A003900,2026-03-28,58.36,direct_debit,payment,bank_file,
P00003598,A003901,2026-01-14,2130.07,direct_debit,payment,agency_file,
P00003599,A003901,2026-02-01,3584.02,bank_transfer,payment,agency_file,
P00003600,A003902,2026-04-06,23.89,bank_transfer,payment,bank_file,
P00003601,A003904,2026-03-20,6.78,card,payment,bank_file,
P00003602,A003908,2026-01-11,154.87,bank_transfer,payment,agency_file,
P00003603,A003908,2026-02-20,249.26,bank_transfer,payment,agency_file,
P00003604,A003911,2026-03-10,405.01,bpay,payment,direct_debit,
P00003605,A003911,2026-04-04,137.79,bank_transfer,payment,customer_portal,
P00003606,A003914,2025-07-08,543.48,bpay,payment,bank_file,
P00003607,A003914,2025-07-21,1035.74,card,payment,agency_file,
P00003608,A003914,2025-08-08,697.74,bpay,payment,customer_portal,
P00003609,A003914,2025-08-19,205.25,card,payment,agency_file,
P00003610,A003916,2025-09-02,549.87,bank_transfer,payment,customer_portal,
P00003611,A003916,2025-09-27,876.18,card,payment,customer_portal,
P00003612,A003919,2025-04-07,15.58,bank_transfer,payment,bank_file,
P00003613,A003919,2025-04-28,26.35,bank_transfer,payment,bank_file,
P00003614,A003919,2025-05-13,58.01,direct_debit,payment,bank_file,
P00003615,A003921,2025-07-07,83.65,bank_transfer,payment,bank_file,
P00003616,A003921,2025-08-07,112.21,card,payment,agency_file,
P00003617,A003921,2025-09-04,96.4,card,payment,customer_portal,
P00003618,A003922,2026-02-16,293.86,card,payment,customer_portal,
P00003619,A003922,2026-03-01,113.24,bpay,payment,agency_file,
P00003620,A003922,2026-04-23,458.68,direct_debit,payment,customer_portal,
P00003621,A003924,2025-03-09,62.48,card,payment,customer_portal,
P00003622,A003924,2025-03-28,401.56,direct_debit,payment,agency_file,
P00003623,A003927,2025-12-24,518.96,card,payment,customer_portal,
P00003624,A003927,2026-01-20,637.93,direct_debit,payment,manual_adjustment,
P00003625,A003927,2026-03-09,309.66,card,payment,customer_portal,
P00003626,A003929,2026-01-07,65.05,bank_transfer,payment,customer_portal,
P00003627,A003929,2026-02-10,76.71,bank_transfer,payment,bank_file,
P00003628,A003929,2026-04-03,137.59,card,payment,customer_portal,
P00003629,A003931,2025-10-12,217.53,card,payment,manual_adjustment,
P00003630,A003933,2024-12-29,491.66,bank_transfer,payment,agency_file,
P00003631,A003933,2025-01-24,1064.99,bank_transfer,payment,bank_file,
P00003632,A003934,2025-09-14,577.76,bpay,payment,bank_file,
P00003633,A003934,2025-10-18,330.2,bank_transfer,payment,direct_debit,
P00003634,A003934,2025-10-29,516.43,bpay,payment,direct_debit,
P00003635,A003934,2025-12-02,329.97,card,payment,agency_file,
P00003636,A003936,2025-08-08,48.54,bpay,payment,bank_file,
P00003637,A003937,2025-12-03,6031.5,cash,payment,agency_file,
P00003638,A003938,2026-01-01,53.6,bpay,payment,customer_portal,
P00003639,A003938,2026-02-02,80.72,card,payment,bank_file,
P00003640,A003944,2025-04-22,141.76,bpay,payment,customer_portal,
P00003641,A003944,2025-05-19,252.9,bpay,payment,bank_file,
P00003642,A003944,2025-07-01,153.45,bpay,payment,bank_file,
P00003643,A003944,2025-08-16,32.51,card,payment,bank_file,
P00003644,A003947,2025-01-12,554.42,direct_debit,payment,bank_file,
P00003645,A003947,2025-02-19,448.21,bank_transfer,payment,customer_portal,
P00003646,A003947,2025-03-17,547.71,bank_transfer,payment,customer_portal,
P00003647,A003948,2026-02-04,127.56,bank_transfer,payment,agency_file,
P00003648,A003948,2026-02-12,166.61,bank_transfer,payment,agency_file,
P00003649,A003948,2026-03-12,103.44,bpay,payment,agency_file,
P00003650,A003948,2026-04-10,264.27,cash,payment,direct_debit,
P00003720,A003948,2026-04-30,-248.24,cash,refund,manual_adjustment,P00003650
P00003651,A003952,2026-01-23,102.25,bank_transfer,payment,direct_debit,
P00003652,A003952,2026-03-08,50.45,bank_transfer,payment,agency_file,
P00003653,A003952,2026-03-22,264.67,card,payment,customer_portal,
P00003654,A003954,2025-08-03,53.87,direct_debit,payment,agency_file,
P00003655,A003954,2025-08-13,93.01,card,payment,bank_file,
P00003656,A003954,2025-09-08,120.0,direct_debit,payment,agency_file,
P00003657,A003955,2025-12-02,122.53,bank_transfer,payment,customer_portal,
P00003658,A003955,2025-12-31,155.14,card,payment,customer_portal,
P00003659,A003958,2025-11-06,603.0,bpay,payment,direct_debit,
P00003660,A003958,2025-11-20,849.17,bank_transfer,payment,bank_file,
P00003661,A003958,2025-11-29,651.35,bank_transfer,payment,agency_file,
P00003662,A003959,2026-03-20,945.68,bpay,payment,customer_portal,
P00003663,A003960,2025-12-22,1198.01,bank_transfer,payment,direct_debit,
P00003664,A003962,2025-12-24,1419.56,bpay,payment,customer_portal,
P00003665,A003962,2026-01-04,1851.52,card,payment,direct_debit,
P00003666,A003966,2026-01-03,361.47,card,payment,agency_file,
P00003667,A003966,2026-01-17,316.6,bank_transfer,payment,agency_file,
P00003668,A003966,2026-01-31,553.48,bank_transfer,payment,customer_portal,
P00003669,A003966,2026-03-17,691.24,bpay,payment,agency_file,
P00003670,A003969,2025-07-18,338.41,direct_debit,payment,agency_file,
P00003671,A003971,2025-09-16,682.82,bpay,payment,customer_portal,
P00003672,A003971,2025-09-29,494.1,bpay,payment,customer_portal,
P00003673,A003971,2025-10-21,595.34,cash,payment,agency_file,
P00003674,A003971,2025-11-26,503.65,bank_transfer,payment,bank_file,
P00003675,A003972,2025-11-02,157.2,direct_debit,payment,customer_portal,
P00003676,A003973,2025-12-15,299.92,bank_transfer,payment,bank_file,
P00003677,A003973,2025-12-30,972.73,direct_debit,payment,agency_file,
P00003678,A003973,2025-12-31,903.41,bank_transfer,payment,customer_portal,
P00003679,A003973,2026-02-02,50.96,bank_transfer,payment,agency_file,
P00003680,A003974,2025-01-28,48.99,bank_transfer,payment,direct_debit,
P00003681,A003974,2025-02-09,42.02,card,payment,agency_file,
P00003682,A003974,2025-02-18,39.1,bpay,payment,customer_portal,
P00003683,A003975,2025-12-29,329.47,direct_debit,payment,direct_debit,
P00003684,A003975,2026-02-16,1145.91,bank_transfer,payment,agency_file,
P00003685,A003976,2025-02-17,78.12,card,payment,customer_portal,
P00003686,A003976,2025-03-07,77.95,bank_transfer,payment,customer_portal,
P00003687,A003976,2025-03-17,124.04,card,payment,bank_file,
P00003688,A003977,2025-09-19,93.62,bpay,payment,agency_file,
P00003689,A003977,2025-10-31,190.72,direct_debit,payment,bank_file,
P00003690,A003977,2025-11-01,284.66,bank_transfer,payment,customer_portal,
P00003691,A003979,2026-03-15,610.83,bpay,payment,customer_portal,
P00003692,A003979,2026-03-23,1490.55,card,payment,bank_file,
P00003692,A003979,2026-03-23,1490.55,card,payment,bank_file,
P00003693,A003988,2024-12-08,1426.99,direct_debit,payment,agency_file,
P00003694,A003988,2025-01-05,930.84,direct_debit,payment,agency_file,
P00003695,A003988,2025-02-02,1704.03,card,payment,manual_adjustment,
P00003696,A003990,2025-08-21,120.63,cash,payment,agency_file,
P00003697,A003990,2025-09-13,178.86,direct_debit,payment,direct_debit,
P00003698,A003991,2026-01-10,67.96,bank_transfer,payment,customer_portal,
P00003699,A003991,2026-02-07,66.59,bank_transfer,payment,customer_portal,
P00003700,A003991,2026-02-20,219.51,card,payment,customer_portal,
P00003701,A003992,2026-01-28,35.94,bank_transfer,payment,bank_file,
P00003702,A003992,2026-02-01,19.54,cash,payment,bank_file,
P00003703,A003992,2026-02-26,64.48,bank_transfer,payment,direct_debit,
P00003704,A003995,2026-03-24,46.32,bank_transfer,payment,agency_file,
P00003705,A003995,2026-04-25,41.4,direct_debit,payment,bank_file,
P00003706,A003997,2026-02-19,226.01,direct_debit,payment,customer_portal,
P00003707,A003997,2026-03-18,209.07,direct_debit,payment,customer_portal,
P00003708,A003997,2026-04-05,171.21,card,payment,direct_debit,
P00003709,A003998,2026-01-18,120.89,direct_debit,payment,customer_portal,
P00003710,A003998,2026-02-10,51.56,cash,payment,bank_file,
P00003711,A003998,2026-03-10,105.35,direct_debit,payment,agency_file,
P00003751,UNKNOWN_20583,2026-01-15,251.33,card,payment,agency_file,
P00003747,UNKNOWN_25133,2026-01-08,225.69,bpay,payment,agency_file,
P00003748,UNKNOWN_38662,2025-08-02,226.87,direct_debit,payment,agency_file,
P00003749,UNKNOWN_43507,2025-09-01,598.41,bank_transfer,payment,agency_file,
P00003754,UNKNOWN_60605,2025-11-27,403.25,card,payment,agency_file,
P00003750,UNKNOWN_68252,2026-04-23,602.86,bank_transfer,payment,agency_file,
P00003753,UNKNOWN_76427,2025-09-23,73.96,bank_transfer,payment,agency_file,
