account_id,customer_id,placement_date,placed_balance,original_balance,product_type,risk_band,customer_age,age_band,income_band,employment_status,state,region,customer_segment,digital_consent,hardship_flag,dispute_flag,prior_successful_payments_12m,credit_score_band,tenure_months,assigned_agency,treatment_stream
A003548,C003270,2026-01-01,587.93,801.08,credit_card,C,45,45_54,40k_70k,unemployed,VIC,regional,digital_engaged,0,0,0,2,600_659,33,internal_collections,digital_first
A003549,C001130,2025-05-04,718.09,756.14,bnpl,D,25,25_34,40k_70k,full_time,VIC,regional,standard,0,0,0,1,540_599,78,agency_alpha,standard
A003550,C001692,2025-04-23,2272.99,4625.21,credit_card,A,38,35_44,100k_150k,full_time,QLD,metro,standard,0,0,0,3,720_plus,5,agency_beta,sms_email_sequence
A003551,C001387,2026-03-18,1518.12,1259.22,credit_card,C,19,18_24,under_40k,self_employed,NSW,metro,standard,0,1,1,0,600_659,46,agency_beta,hardship_review
A003552,C002853,2025-07-22,845.07,633.18,telco_arrears,D,30,25_34,70k_100k,full_time,NSW,metro,digital_engaged,1,0,0,1,540_599,44,internal_collections,standard
A003553,C000650,2026-03-07,1753.93,1560.89,credit_card,B,26,25_34,70k_100k,part_time,SA,metro,standard,0,1,0,5,660_719,85,agency_gamma,standard
A003554,C000826,2025-07-08,3779.14,3955.96,personal_loan,D,31,25_34,40k_70k,full_time,SA,regional,hardship,0,1,0,3,540_599,27,agency_beta,sms_email_sequence
A003555,C000287,2025-09-07,554.83,576.22,utility_arrears,C,41,35_44,70k_100k,self_employed,QLD,metro,low_contactability,0,0,0,2,600_659,48,agency_beta,digital_first
A003556,C001547,2025-10-01,793.46,598.11,bnpl,D,23,18_24,40k_70k,student,NSW,metro,digital_engaged,0,0,0,3,540_599,17,agency_alpha,phone_first
A003557,C000257,2025-11-22,124.36,218.77,telco_arrears,B,18,18_24,40k_70k,part_time,TAS,regional,standard,0,0,0,1,660_719,61,internal_collections,phone_first
A003558,C000384,2026-03-12,1390.13,1272.24,bnpl,C,45,45_54,40k_70k,full_time,NSW,metro,standard,1,1,0,3,600_659,31,agency_alpha,phone_first
A003559,C001915,2025-09-17,511.25,539.27,utility_arrears,C,51,45_54,70k_100k,casual,NSW,regional,standard,1,0,0,1,600_659,48,agency_alpha,sms_email_sequence
A003560,C000977,2026-04-04,429.79,635.51,bnpl,C,39,35_44,40k_70k,casual,NSW,metro,hardship,1,1,0,2,600_659,0,agency_alpha,phone_first
A003561,C000947,2025-01-01,1492.28,1360.92,credit_card,D,39,35_44,40k_70k,part_time,SA,metro,standard,1,0,1,0,540_599,47,agency_alpha,sms_email_sequence
A003562,C000657,2025-08-18,431.38,340.38,bnpl,C,18,18_24,40k_70k,full_time,NSW,metro,digital_engaged,1,0,0,4,600_659,19,agency_alpha,sms_email_sequence
A003563,C001680,2026-01-03,572.74,674.91,utility_arrears,C,53,45_54,100k_150k,unemployed,NSW,metro,hardship,0,1,0,2,600_659,35,internal_collections,sms_email_sequence
A003564,C000951,2026-03-21,1968.72,4039.35,credit_card,B,26,25_34,40k_70k,casual,QLD,metro,low_contactability,0,0,0,0,660_719,58,internal_collections,standard
A003565,C000956,2026-02-11,664.46,937.81,credit_card,D,49,45_54,70k_100k,casual,WA,metro,digital_engaged,1,0,0,2,540_599,40,agency_alpha,phone_first
A003566,C000630,2025-08-07,544.18,474.64,bnpl,D,48,45_54,40k_70k,unknown,VIC,metro,standard,1,0,0,3,540_599,5,agency_gamma,sms_email_sequence
A003567,C002072,2025-10-03,813.43,868.05,utility_arrears,B,44,35_44,70k_100k,unknown,NSW,metro,standard,0,0,0,1,660_719,56,agency_beta,standard
A003568,C002883,2025-09-01,1144.05,924.93,utility_arrears,C,41,35_44,70k_100k,self_employed,VIC,unknown,standard,1,0,0,4,600_659,26,agency_alpha,digital_first
A003569,C001360,2025-08-27,950.15,1556.85,credit_card,B,34,25_34,under_40k,full_time,NSW,metro,standard,0,0,0,3,660_719,48,agency_beta,standard
A003570,C000953,2025-11-05,7129.04,6159.84,personal_loan,B,43,35_44,40k_70k,full_time,VIC,metro,digital_engaged,1,0,0,2,660_719,44,agency_gamma,sms_email_sequence
A003571,C001908,2026-03-08,1057.23,1304.52,credit_card,A,31,25_34,under_40k,full_time,WA,metro,digital_engaged,1,0,0,1,720_plus,20,agency_beta,sms_email_sequence
A003572,C001994,2025-09-07,1165.14,1239.75,credit_card,B,38,35_44,100k_150k,full_time,VIC,regional,digital_engaged,1,0,1,0,660_719,80,agency_gamma,hardship_review
A003573,C001872,2024-12-01,10207.1,12184.51,personal_loan,C,61,55_64,40k_70k,full_time,QLD,metro,digital_engaged,1,0,0,0,600_659,1,internal_collections,phone_first
A003574,C001773,2025-09-12,408.47,756.96,credit_card,B,32,25_34,70k_100k,casual,Queensland,metro,standard,0,0,0,0,660_719,7,agency_alpha,standard
A003575,C001336,2026-04-25,2478.08,2382.84,credit_card,C,53,45_54,40k_70k,full_time,VIC,metro,standard,0,0,0,3,600_659,52,internal_collections,legal_warning
A003576,C000250,2025-08-03,815.92,972.25,credit_card,A,53,45_54,40k_70k,full_time,SA,metro,digital_engaged,1,0,0,2,720_plus,25,internal_collections,digital_first
A003577,C003169,2024-12-25,734.51,590.33,utility_arrears,B,19,18_24,40k_70k,unknown,SA,regional,standard,0,0,0,3,660_719,41,agency_alpha,phone_first
A003578,C001866,2026-02-07,9235.18,10987.31,personal_loan,E,36,35_44,under_40k,part_time,VIC,metro,hardship,0,1,0,0,under_540,41,agency_beta,sms_email_sequence
A003579,C003109,2026-04-01,2455.12,3019.47,personal_loan,D,28,25_34,40k_70k,part_time,NSW,regional,standard,0,0,0,0,540_599,40,internal_collections,phone_first
A003580,C001447,2025-07-12,666.54,612.83,utility_arrears,E,40,35_44,70k_100k,full_time,SA,regional,standard,0,0,0,0,under_540,42,agency_beta,standard
A003581,C001182,2026-04-01,713.58,1450.91,credit_card,B,47,45_54,under_40k,full_time,VIC,metro,digital_engaged,1,0,0,6,660_719,31,agency_alpha,digital_first
A003582,C002181,2025-04-09,158.86,237.96,telco_arrears,E,60,55_64,under_40k,casual,VIC,metro,digital_engaged,1,0,0,0,under_540,64,agency_gamma,hardship_review
A003583,C003168,2025-02-21,2328.92,2405.3,credit_card,C,42,35_44,100k_150k,casual,NSW,regional,digital_engaged,1,0,0,0,600_659,37,agency_alpha,digital_first
A003584,C003133,2026-03-06,2168.15,3637.65,personal_loan,D,44,35_44,40k_70k,self_employed,VIC,regional,digital_engaged,1,0,0,5,540_599,14,internal_collections,sms_email_sequence
A003585,C000974,2025-06-19,6025.43,5127.33,personal_loan,D,28,25_34,70k_100k,full_time,QLD,metro,dispute_prone,1,0,1,3,540_599,60,agency_alpha,phone_first
A003586,C002769,2026-01-21,2327.13,3198.42,credit_card,C,54,45_54,70k_100k,casual,UNKNOWN,metro,standard,1,0,1,0,600_659,45,agency_alpha,digital_first
A003587,C002448,2025-11-13,573.51,727.77,credit_card,C,47,45_54,under_40k,full_time,QLD,metro,digital_engaged,0,0,0,4,600_659,13,agency_gamma,sms_email_sequence
A003588,C002992,2025-10-14,2225.73,1924.62,credit_card,A,57,55_64,40k_70k,part_time,NSW,regional,low_contactability,1,0,1,0,720_plus,0,agency_alpha,hardship_review
A003589,C001211,2025-10-06,948.53,1011.64,bnpl,B,39,35_44,under_40k,full_time,WA,metro,low_contactability,0,0,0,3,660_719,57,internal_collections,digital_first
A003590,C000236,2026-01-27,4704.52,6943.52,personal_loan,D,44,35_44,70k_100k,full_time,WA,metro,standard,1,0,0,0,540_599,59,internal_collections,phone_first
A003591,C003235,2025-12-12,186.92,221.27,bnpl,E,56,55_64,40k_70k,retired,QLD,metro,hardship,0,1,0,1,under_540,3,agency_gamma,standard
A003592,C001030,2025-11-12,262.44,330.96,utility_arrears,D,42,35_44,40k_70k,full_time,QLD,regional,standard,0,0,0,3,540_599,13,agency_alpha,phone_first
A003593,C000516,2025-06-03,6714.25,10409.37,personal_loan,E,49,45_54,40k_70k,full_time,NSW,metro,standard,1,0,0,1,under_540,33,agency_gamma,digital_first
A003594,C003269,2026-02-11,795.7,613.45,bnpl,D,50,45_54,100k_150k,part_time,NSW,regional,standard,1,0,0,5,540_599,35,agency_beta,sms_email_sequence
A003595,C002820,2026-04-20,6786.65,5916.67,credit_card,A,36,35_44,150k_plus,unemployed,VIC,regional,standard,0,1,0,2,720_plus,26,internal_collections,digital_first
A003596,C000489,2026-03-19,1556.94,3002.41,credit_card,C,54,45_54,under_40k,full_time,VIC,metro,digital_engaged,1,0,0,2,600_659,39,agency_alpha,phone_first
A003597,C000036,2025-05-07,5055.97,6388.3,personal_loan,D,34,25_34,under_40k,full_time,VIC,metro,digital_engaged,1,0,0,0,540_599,62,agency_beta,sms_email_sequence
A003598,C000635,2025-11-25,340.82,366.89,utility_arrears,B,50,45_54,40k_70k,self_employed,TAS,regional,standard,1,0,0,0,660_719,59,agency_gamma,phone_first
A003599,C002628,2025-03-15,835.7,659.23,bnpl,C,29,25_34,70k_100k,full_time,VIC,metro,standard,0,0,0,0,600_659,16,agency_beta,phone_first
A003600,C000125,2025-03-09,2837.19,3650.7,personal_loan,E,75,65_plus,40k_70k,retired,NSW,regional,low_contactability,1,0,0,1,under_540,26,agency_alpha,digital_first
A003601,C001212,2025-01-03,244.13,514.33,bnpl,B,41,35_44,40k_70k,full_time,NSW,regional,hardship,0,1,0,3,660_719,37,agency_alpha,hardship_review
A003602,C002771,2025-11-22,2658.36,3332.38,credit_card,C,45,45_54,70k_100k,full_time,NSW,regional,low_contactability,0,0,0,4,600_659,37,internal_collections,phone_first
A003603,C003158,2025-09-13,889.7,1143.37,utility_arrears,B,71,65_plus,70k_100k,retired,NSW,metro,standard,1,0,0,5,660_719,12,agency_gamma,legal_warning
A003604,C002936,2026-03-16,2019.62,3809.32,credit_card,C,43,35_44,40k_70k,unemployed,NSW,regional,dispute_prone,1,1,1,2,600_659,19,agency_alpha,standard
A003605,C002819,2026-04-17,425.72,694.59,bnpl,A,21,18_24,100k_150k,part_time,VIC,metro,digital_engaged,1,0,0,3,720_plus,26,internal_collections,hardship_review
A003606,C002482,2026-02-26,1208.84,1451.46,bnpl,B,34,25_34,70k_100k,unemployed,SA,metro,standard,1,0,0,4,660_719,96,internal_collections,digital_first
A003607,C001402,2025-10-08,18792.32,14978.17,personal_loan,C,35,35_44,40k_70k,casual,NSW,metro,standard,0,0,0,1,600_659,30,agency_beta,digital_first
A003608,C000398,2025-07-20,270.54,326.44,credit_card,B,43,35_44,40k_70k,full_time,SA,regional,standard,0,0,1,1,660_719,23,agency_beta,sms_email_sequence
A003609,C002579,2025-03-25,1168.33,1938.51,credit_card,B,45,45_54,100k_150k,full_time,TAS,regional,standard,0,0,0,2,660_719,58,agency_alpha,hardship_review
A003610,C001782,2025-11-11,5772.54,4666.59,personal_loan,B,30,25_34,under_40k,full_time,WA,metro,digital_engaged,0,0,0,7,660_719,29,internal_collections,sms_email_sequence
A003611,C002713,2025-06-02,1390.89,2527.18,credit_card,B,54,45_54,70k_100k,full_time,VIC,metro,digital_engaged,1,0,0,2,660_719,21,internal_collections,sms_email_sequence
A003612,C001366,2026-04-02,1049.39,903.88,bnpl,B,76,65_plus,under_40k,retired,NSW,metro,digital_engaged,1,0,0,5,660_719,59,agency_alpha,standard
A003613,C002969,2025-10-16,391.74,867.97,credit_card,A,35,35_44,under_40k,full_time,NSW,metro,standard,1,0,0,3,720_plus,44,agency_beta,digital_first
A003614,C000255,2026-01-28,20708.68,21663.48,personal_loan,A,26,25_34,70k_100k,full_time,VIC,metro,standard,0,1,0,6,720_plus,9,internal_collections,sms_email_sequence
A003615,C002008,2025-09-02,1324.52,1023.28,credit_card,C,59,55_64,under_40k,self_employed,VIC,metro,hardship,0,1,0,1,600_659,77,agency_alpha,digital_first
A003616,C002781,2024-12-22,1397.05,2021.3,credit_card,A,59,55_64,40k_70k,unemployed,WA,regional,hardship,1,1,0,0,720_plus,52,internal_collections,phone_first
A003617,C001661,2025-12-26,1990.82,3572.38,personal_loan,B,35,35_44,70k_100k,full_time,VIC,metro,low_contactability,0,0,0,4,660_719,43,agency_beta,sms_email_sequence
A003618,C000326,2026-04-11,235.53,430.47,bnpl,A,55,55_64,150k_plus,full_time,TAS,regional,hardship,0,1,1,4,720_plus,56,internal_collections,standard
A003619,C002699,2025-02-05,1377.58,1136.44,credit_card,D,25,25_34,under_40k,student,VIC,regional,hardship,1,1,0,1,540_599,13,agency_gamma,sms_email_sequence
A003620,C000169,2025-08-09,565.96,850.24,bnpl,B,50,45_54,40k_70k,self_employed,NSW,metro,hardship,0,1,0,3,660_719,20,internal_collections,sms_email_sequence
A003621,C002589,2025-10-03,1940.04,3065.25,personal_loan,C,40,35_44,under_40k,full_time,VIC,regional,digital_engaged,0,0,0,3,600_659,32,agency_beta,sms_email_sequence
A003622,C001712,2026-03-10,2220.19,1875.02,credit_card,C,27,25_34,100k_150k,part_time,QLD,metro,standard,0,0,0,2,600_659,26,agency_beta,sms_email_sequence
A003623,C002747,2025-03-03,794.1,740.26,utility_arrears,D,39,35_44,150k_plus,unemployed,NSW,regional,standard,0,0,0,4,540_599,23,agency_alpha,standard
A003624,C001714,2025-10-10,717.58,836.03,credit_card,C,39,35_44,150k_plus,unknown,NSW,regional,digital_engaged,1,0,0,5,600_659,62,agency_alpha,sms_email_sequence
A003625,C001133,2024-11-12,2153.99,2400.41,credit_card,D,22,18_24,40k_70k,casual,SA,metro,standard,0,0,0,4,540_599,38,agency_alpha,digital_first
A003626,C002975,2026-02-04,270.42,238.9,bnpl,B,23,18_24,40k_70k,casual,NSW,metro,digital_engaged,0,0,0,0,660_719,51,agency_gamma,sms_email_sequence
A003627,C002484,2026-01-09,6111.8,6832.72,personal_loan,B,22,18_24,70k_100k,part_time,NSW,metro,standard,0,0,1,0,660_719,45,agency_alpha,digital_first
A003628,C002997,2025-12-12,9148.23,10291.42,credit_card,A,35,35_44,under_40k,part_time,VIC ,metro,digital_engaged,1,0,0,4,720_plus,27,agency_alpha,hardship_review
A003629,C000275,2025-12-16,4997.06,6165.08,personal_loan,D,51,45_54,40k_70k,full_time,QLD,regional,standard,1,0,0,0,540_599,21,internal_collections,phone_first
A003630,C001628,2025-11-02,410.53,780.45,credit_card,E,25,25_34,70k_100k,student,NSW,regional,standard,1,0,0,0,under_540,6,agency_alpha,standard
A003631,C001846,2025-05-01,725.57,692.9,bnpl,D,46,45_54,100k_150k,self_employed,NSW,metro,digital_engaged,1,0,0,0,540_599,68,agency_gamma,digital_first
A003632,C000795,2025-09-08,456.25,772.23,credit_card,D,40,35_44,40k_70k,unemployed,VIC,metro,standard,0,0,0,2,540_599,22,internal_collections,digital_first
A003633,C000562,2025-12-14,6200.39,5731.39,personal_loan,E,42,35_44,40k_70k,full_time,VIC,regional,digital_engaged,1,0,0,0,under_540,50,agency_alpha,phone_first
A003634,C002473,2025-03-04,5760.85,4613.74,personal_loan,C,35,35_44,100k_150k,self_employed,NSW,metro,standard,1,0,0,1,600_659,10,internal_collections,legal_warning
A003635,C002652,2026-01-20,12170.98,10148.07,personal_loan,E,50,45_54,70k_100k,self_employed,NSW,metro,dispute_prone,0,0,1,0,under_540,32,agency_alpha,digital_first
A003636,C003218,2026-01-04,123.87,267.55,utility_arrears,A,44,35_44,70k_100k,part_time,SA,metro,low_contactability,0,0,0,0,720_plus,61,agency_beta,sms_email_sequence
A003637,C000760,2025-05-21,520.3,754.24,bnpl,D,37,35_44,40k_70k,self_employed,QLD,metro,digital_engaged,1,0,0,1,540_599,57,agency_alpha,sms_email_sequence
A003638,C003117,2026-03-28,4291.71,8412.39,personal_loan,C,42,35_44,150k_plus,full_time,NSW,metro,standard,1,1,0,4,600_659,26,agency_alpha,phone_first
A003639,C001188,2025-02-02,1326.07,2234.38,personal_loan,C,32,25_34,70k_100k,full_time,TAS,metro,low_contactability,0,0,0,5,600_659,14,agency_alpha,digital_first
A003640,C001052,2025-02-05,1613.21,1603.47,credit_card,C,36,35_44,70k_100k,full_time,TAS,regional,low_contactability,0,0,1,5,600_659,47,internal_collections,digital_first
A003641,C001792,2026-04-25,552.28,915.11,credit_card,B,43,35_44,under_40k,full_time,SA,regional,standard,1,0,0,0,660_719,10,agency_beta,sms_email_sequence
A003642,C001098,2025-09-23,6912.84,5153.52,credit_card,E,47,45_54,under_40k,unemployed,QLD,metro,standard,0,0,0,0,under_540,18,agency_gamma,digital_first
A003643,C000018,2025-08-24,819.45,922.81,bnpl,B,31,25_34,40k_70k,self_employed,NSW,regional,digital_engaged,1,0,0,3,660_719,53,agency_gamma,legal_warning
A003644,C002831,2025-02-22,8958.84,11495.5,personal_loan,B,36,35_44,under_40k,unemployed,NSW,regional,standard,1,1,0,2,660_719,38,agency_alpha,digital_first
A003645,C001520,2025-01-03,3910.08,4579.32,personal_loan,D,32,25_34,40k_70k,casual,NSW,metro,digital_engaged,1,0,0,0,540_599,27,agency_alpha,digital_first
A003646,C000188,2025-05-20,802.26,623.84,telco_arrears,C,36,35_44,70k_100k,full_time,VIC,metro,hardship,1,1,0,2,600_659,39,agency_gamma,standard
A003647,C000751,2025-11-12,1859.68,2600.19,credit_card,C,45,45_54,40k_70k,full_time,NSW,metro,standard,0,0,0,1,600_659,0,internal_collections,sms_email_sequence
A003648,C000514,2024-12-03,4830.94,6446.54,personal_loan,D,18,18_24,under_40k,part_time,NSW,metro,low_contactability,0,0,0,0,540_599,26,internal_collections,sms_email_sequence
A003649,C002245,2026-03-25,3474.49,3097.72,credit_card,B,35,35_44,70k_100k,unknown,NSW,metro,hardship,0,1,0,1,660_719,67,internal_collections,phone_first
A003650,C002707,2025-07-28,604.46,578.16,telco_arrears,D,35,35_44,70k_100k,casual,VIC,regional,digital_engaged,1,0,0,0,540_599,45,agency_alpha,standard
A003651,C000352,2025-09-28,325.47,468.11,utility_arrears,E,30,25_34,,full_time,ACT,regional,low_contactability,1,0,0,3,under_540,46,agency_beta,sms_email_sequence
A003652,C002535,2026-02-06,2042.95,1993.81,credit_card,E,32,25_34,70k_100k,unemployed,VIC,metro,digital_engaged,0,0,0,2,under_540,35,internal_collections,phone_first
A003653,C001255,2026-03-15,1541.31,1772.41,credit_card,B,57,55_64,40k_70k,unemployed,VIC,regional,standard,1,0,1,2,660_719,1,internal_collections,digital_first
A003654,C001666,2025-07-14,3572.32,3438.9,credit_card,D,54,45_54,under_40k,part_time,VIC,regional,dispute_prone,0,0,1,1,540_599,71,agency_gamma,sms_email_sequence
A003655,C003137,2025-11-04,231.02,444.89,telco_arrears,C,38,35_44,under_40k,self_employed,QLD,metro,standard,1,0,0,0,600_659,12,agency_beta,phone_first
A003656,C000195,2024-11-12,1766.16,2076.26,credit_card,A,51,45_54,100k_150k,part_time,QLD,metro,hardship,1,1,0,3,720_plus,72,agency_gamma,digital_first
A003657,C001379,2025-03-07,2781.04,3136.79,personal_loan,B,39,35_44,70k_100k,full_time,VIC,metro,hardship,1,1,0,3,660_719,21,agency_beta,standard
A003658,C001871,2025-12-10,134.83,243.69,telco_arrears,A,43,35_44,40k_70k,full_time,SA,metro,standard,1,0,0,4,720_plus,37,internal_collections,phone_first
A003659,C000788,2025-08-16,384.7,427.38,utility_arrears,B,45,45_54,100k_150k,part_time,QLD,metro,hardship,0,1,0,4,660_719,67,agency_beta,digital_first
A003660,C001149,2025-12-09,3618.94,4646.32,credit_card,D,41,35_44,70k_100k,part_time,SA,metro,hardship,0,1,0,4,540_599,13,agency_alpha,digital_first
A003661,C001010,2025-04-04,402.9,696.75,utility_arrears,A,34,25_34,under_40k,self_employed,QLD,metro,standard,0,0,0,0,720_plus,60,agency_gamma,sms_email_sequence
A003662,C002359,2025-06-13,708.78,1257.77,credit_card,B,31,25_34,40k_70k,casual,QLD,regional,standard,0,0,0,3,660_719,20,agency_gamma,sms_email_sequence
A003663,C000128,2026-02-14,3115.88,4237.12,personal_loan,A,46,45_54,150k_plus,part_time,VIC,regional,digital_engaged,1,0,0,3,720_plus,0,agency_alpha,standard
A003664,C000099,2025-04-26,1520.7,2600.39,personal_loan,D,25,25_34,150k_plus,full_time,VIC,metro,digital_engaged,0,0,0,1,540_599,50,internal_collections,digital_first
A003665,C000197,2026-04-04,2647.44,5452.23,personal_loan,A,18,18_24,100k_150k,part_time,VIC,metro,standard,0,0,0,3,720_plus,41,agency_gamma,standard
A003666,C002575,2026-01-18,417.37,417.92,telco_arrears,C,66,65_plus,100k_150k,retired,NSW,regional,digital_engaged,1,0,0,2,600_659,59,internal_collections,hardship_review
A003667,C001739,2025-08-16,1029.05,1572.73,credit_card,B,50,45_54,40k_70k,full_time,NSW,metro,standard,1,0,0,2,660_719,32,agency_beta,legal_warning
A003668,C001396,2024-11-25,11157.29,15070.12,personal_loan,C,55,55_64,100k_150k,full_time,NSW,metro,standard,1,0,0,2,600_659,18,agency_beta,hardship_review
A003669,C000978,2026-01-03,3557.85,3019.91,credit_card,B,41,35_44,100k_150k,casual,NSW,metro,dispute_prone,1,0,1,5,660_719,73,internal_collections,phone_first
A003670,C000159,2026-04-16,8593.41,7505.15,personal_loan,B,45,45_54,100k_150k,unemployed,QLD,regional,low_contactability,0,0,0,3,660_719,63,agency_alpha,legal_warning
A003671,C002144,2025-11-23,397.18,347.41,utility_arrears,D,19,18_24,under_40k,student,QLD,metro,standard,0,0,0,1,540_599,34,internal_collections,digital_first
A003672,C001983,2024-12-27,1614.53,1430.84,credit_card,C,19,18_24,40k_70k,self_employed,TAS,metro,low_contactability,0,0,0,0,600_659,32,agency_gamma,phone_first
A003673,C002753,2026-01-03,2827.79,2179.37,credit_card,E,25,25_34,70k_100k,self_employed,NSW,regional,digital_engaged,1,0,0,2,under_540,61,internal_collections,digital_first
