contact_id,account_id,contact_date,contact_channel,contact_result,agent_id,promised_payment_date
K00008656,A003473,2025-09-12,sms,hardship_discussed,AG020,
K00008651,A003473,2025-09-15,email,delivered,AG020,
K00008650,A003473,2025-09-23,email,no_answer,AG040,
K00008653,A003473,2025-09-24,email,delivered,AG023,
K00008652,A003473,2025-10-04,email,right_party_contact,AG036,
K00008654,A003473,2025-11-29,sms,no_answer,AG027,
K00008659,A003474,2024-12-07,email,dispute_raised,AG027,
K00008658,A003474,2024-12-13,field_visit,wrong_number,AG038,
K00008657,A003474,2025-01-14,email,right_party_contact,AG030,
K00008660,A003475,2026-04-18,letter,no_answer,AG044,
K00008661,A003476,2025-03-12,phone,delivered,AG017,
K00008663,A003476,2025-04-11,email,dispute_raised,AG001,
K00008662,A003476,2025-04-27,sms,promise_to_pay,AG019,2025-04-30
K00008664,A003477,2026-04-07,letter,right_party_contact,AG025,
K00008665,A003477,2026-04-25,phone,wrong_number,AG041,
K00008668,A003478,2026-03-12,sms,promise_to_pay,AG022,2026-03-17
K00008669,A003478,2026-03-16,email,no_answer,AG013,
K00008666,A003478,2026-03-19,sms,no_answer,AG007,
K00008667,A003478,2026-04-18,sms,dispute_raised,AG043,
K00008672,A003479,2025-07-19,email,no_answer,AG038,
K00008671,A003479,2025-08-07,email,no_answer,AG043,
K00008670,A003479,2025-08-18,phone,wrong_number,AG017,
K00008675,A003480,2026-03-10,phone,no_answer,AG003,
K00008673,A003480,2026-03-12,sms,no_answer,AG013,
K00008674,A003480,2026-03-17,sms,right_party_contact,AG026,
K00008676,A003481,2024-12-25,sms,delivered,AG035,
K00008677,A003481,2025-01-15,phone,delivered,AG021,
K00008684,A003482,2025-12-14,sms,delivered,AG010,
K00008681,A003482,2026-01-01,email,no_answer,AG024,
K00008682,A003482,2026-01-11,email,delivered,AG012,
K00008678,A003482,2026-01-14,email,dispute_raised,AG034,
K00008680,A003482,2026-01-16,sms,no_answer,AG039,
K00008679,A003482,2026-02-11,sms,promise_to_pay,AG018,2026-02-25
K00008683,A003482,2026-03-24,sms,wrong_number,AG030,
K00008686,A003483,2025-05-26,sms,right_party_contact,AG002,
K00008687,A003483,2025-06-12,sms,right_party_contact,AG013,
K00008685,A003483,2025-07-04,sms,right_party_contact,AG010,
K00008689,A003484,2025-07-29,sms,dispute_raised,AG037,
K00008688,A003484,2025-08-08,sms,no_answer,AG044,
K00008690,A003484,2025-08-20,phone,dispute_raised,AG027,
K00008691,A003484,2025-10-14,email,dispute_raised,AG020,
K00008693,A003486,2025-03-18,phone,delivered,AG017,
K00008694,A003486,2025-03-25,sms,right_party_contact,AG012,
K00008692,A003486,2025-04-18,sms,no_answer,AG020,
K00008696,A003487,2025-02-02,phone,delivered,AG012,
K00008695,A003487,2025-02-13,sms,no_answer,AG003,
K00008697,A003487,2025-04-04,sms,delivered,AG040,
K00008699,A003488,2025-12-10,phone,delivered,AG039,
K00008698,A003488,2026-01-01,sms,no_answer,AG045,
K00008701,A003489,2024-12-26,field_visit,delivered,AG037,
K00008700,A003489,2025-01-05,sms,delivered,AG009,
K00008702,A003489,2025-01-19,sms,hardship_discussed,AG023,
K00008703,A003491,2025-07-21,phone,right_party_contact,AG009,
K00008704,A003491,2025-07-22,email,no_answer,AG011,
K00008706,A003492,2026-02-14,email,promise_to_pay,AG029,2026-02-24
K00008707,A003492,2026-02-21,email,delivered,AG032,
K00008705,A003492,2026-03-21,sms,promise_to_pay,AG036,2026-04-04
K00008710,A003493,2025-11-01,sms,delivered,AG018,
K00008708,A003493,2025-11-25,sms,delivered,AG040,
K00008709,A003493,2025-12-22,sms,wrong_number,AG037,
K00008713,A003494,2025-08-31,phone,no_answer,AG008,
K00008711,A003494,2025-11-13,email,delivered,AG009,
K00008712,A003494,2025-12-11,sms,dispute_raised,AG039,
K00008714,A003495,2026-02-21,field_visit,right_party_contact,AG009,
K00008715,A003496,2026-01-26,email,no_answer,AG033,
K00008716,A003496,2026-01-31,email,right_party_contact,AG041,
K00008720,A003497,2025-07-24,email,delivered,AG041,
K00008717,A003497,2025-07-31,sms,no_answer,AG035,
K00008718,A003497,2025-08-29,letter,delivered,AG035,
K00008719,A003497,2025-09-04,email,right_party_contact,AG043,
K00008721,A003498,2026-04-06,sms,dispute_raised,AG027,
K00008722,A003500,2025-08-19,phone,promise_to_pay,AG034,2025-08-26
K00008723,A003500,2025-09-14,phone,hardship_discussed,AG019,
K00008724,A003501,2025-08-27,sms,delivered,AG027,
K00008725,A003501,2025-09-12,sms,hardship_discussed,AG014,
K00008726,A003501,2025-10-26,sms,no_answer,AG008,
K00008727,A003502,2026-03-13,sms,wrong_number,AG011,
K00008729,A003502,2026-03-28,email,delivered,AG029,
K00008728,A003502,2026-04-18,sms,no_answer,AG041,
K00008730,A003503,2026-04-06,email,right_party_contact,AG023,
K00008731,A003504,2026-03-26,sms,delivered,AG013,
K00008732,A003505,2026-02-18,sms,delivered,AG016,
K00008733,A003505,2026-03-10,sms,right_party_contact,AG003,
K00008734,A003505,2026-04-10,sms,delivered,AG024,
K00008739,A003506,2025-08-11,sms,no_answer,AG032,
K00008735,A003506,2025-09-06,sms,right_party_contact,AG037,
K00008736,A003506,2025-09-23,email,wrong_number,AG003,
K00008737,A003506,2025-09-29,phone,delivered,AG002,
K00008738,A003506,2025-10-10,phone,delivered,AG010,
K00008740,A003506,2025-11-05,letter,no_answer,AG008,
K00008743,A003507,2025-09-09,phone,right_party_contact,AG009,
K00008742,A003507,2025-09-16,phone,delivered,AG027,
K00008744,A003507,2025-10-15,sms,right_party_contact,AG007,
K00008741,A003507,2026-01-19,sms,promise_to_pay,AG011,2026-01-29
K00008745,A003507,2026-01-26,sms,no_answer,AG004,
K00008747,A003508,2025-05-11,sms,no_answer,AG026,
K00008746,A003508,2025-11-16,sms,delivered,AG033,
K00008749,A003509,2024-12-08,email,right_party_contact,AG043,
K00008748,A003509,2024-12-18,sms,no_answer,AG039,
K00008750,A003509,2024-12-29,email,wrong_number,AG002,
K00008751,A003509,2025-02-21,letter,delivered,AG021,
K00008752,A003509,2025-05-19,sms,hardship_discussed,AG014,
K00008754,A003510,2025-05-25,email,right_party_contact,AG007,
K00008753,A003510,2025-06-03,email,delivered,AG022,
K00008755,A003510,2025-08-19,email,delivered,AG012,
K00008756,A003511,2026-04-19,sms,no_answer,AG037,
K00008757,A003512,2025-04-19,email,delivered,AG004,
K00008758,A003512,2025-08-10,sms,dispute_raised,AG039,
K00008760,A003513,2026-04-04,email,delivered,AG004,
K00008759,A003513,2026-04-23,sms,no_answer,AG004,
K00008762,A003514,2026-03-03,email,no_answer,AG014,
K00008761,A003514,2026-03-10,email,dispute_raised,AG023,
K00008763,A003514,2026-03-14,email,delivered,AG039,
K00008764,A003515,2024-12-01,sms,right_party_contact,AG031,
K00008765,A003515,2024-12-19,email,no_answer,AG039,
K00008766,A003515,2024-12-19,sms,delivered,AG040,
K00008767,A003515,2025-02-17,letter,delivered,AG034,
K00008769,A003516,2025-07-22,sms,delivered,AG020,
K00008770,A003516,2025-08-07,email,hardship_discussed,AG027,
K00008768,A003516,2025-08-13,sms,promise_to_pay,AG025,2025-08-20
K00008771,A003518,2025-05-03,email,promise_to_pay,AG033,2025-05-06
K00008772,A003518,2025-06-29,email,hardship_discussed,AG031,
K00008777,A003519,2026-03-31,sms,no_answer,AG043,
K00008778,A003519,2026-04-02,email,delivered,AG005,
K00008775,A003519,2026-04-14,email,delivered,AG005,
K00008776,A003519,2026-04-18,email,dispute_raised,AG023,
K00008774,A003519,2026-04-19,email,delivered,AG021,
K00008773,A003519,2026-04-27,email,delivered,AG043,
K00008779,A003520,2025-07-08,sms,dispute_raised,AG045,
K00008780,A003520,2025-08-15,sms,promise_to_pay,AG033,2025-08-20
K00008781,A003521,2025-09-01,phone,delivered,AG043,
K00008782,A003521,2025-12-27,sms,delivered,AG015,
K00008784,A003522,2025-09-27,sms,delivered,AG028,
K00008785,A003522,2025-10-03,sms,right_party_contact,AG018,
K00008783,A003522,2025-12-27,letter,no_answer,AG035,
K00008787,A003524,2025-05-20,email,no_answer,AG026,
K00008786,A003524,2025-05-24,sms,delivered,AG018,
K00008789,A003525,2026-02-22,email,right_party_contact,AG003,
K00008790,A003525,2026-02-26,email,no_answer,AG012,
K00008788,A003525,2026-02-27,letter,dispute_raised,AG041,
K00008791,A003526,2025-09-16,letter,wrong_number,AG039,
K00008792,A003526,2025-09-29,email,delivered,AG001,
K00008793,A003527,2025-06-11,sms,right_party_contact,AG034,
K00008794,A003527,2025-08-19,sms,delivered,AG031,
K00008796,A003528,2026-04-20,letter,right_party_contact,AG004,
K00008795,A003528,2026-04-28,email,right_party_contact,AG019,
K00008797,A003529,2024-12-14,sms,promise_to_pay,AG023,2024-12-17
K00008798,A003530,2026-03-04,sms,promise_to_pay,AG027,2026-03-09
K00008799,A003530,2026-03-27,phone,delivered,AG040,
K00008804,A003531,2025-09-27,field_visit,right_party_contact,AG036,
K00008802,A003531,2025-10-27,sms,right_party_contact,AG040,
K00008800,A003531,2025-11-05,sms,wrong_number,AG039,
K00008803,A003531,2025-12-08,phone,dispute_raised,AG040,
K00008801,A003531,2026-01-06,letter,delivered,AG041,
K00008805,A003531,2026-01-31,email,no_answer,AG028,
K00008807,A003532,2025-04-08,sms,dispute_raised,AG008,
K00008809,A003532,2025-04-09,letter,right_party_contact,AG041,
K00008806,A003532,2025-05-07,field_visit,dispute_raised,AG022,
K00008808,A003532,2025-05-30,sms,no_answer,AG040,
K00008810,A003533,2024-12-17,phone,hardship_discussed,AG041,
K00008811,A003533,2025-01-28,sms,hardship_discussed,AG042,
K00008813,A003534,2025-09-24,sms,no_answer,AG032,
K00008812,A003534,2026-01-18,sms,right_party_contact,AG020,
K00008819,A003535,2025-11-04,letter,wrong_number,AG027,
K00008815,A003535,2025-11-06,sms,delivered,AG022,
K00008817,A003535,2025-11-09,sms,right_party_contact,AG033,
K00008816,A003535,2025-11-10,email,hardship_discussed,AG034,
K00008814,A003535,2025-12-14,sms,delivered,AG007,
K00008818,A003535,2025-12-24,phone,delivered,AG001,
K00008820,A003536,2025-06-15,email,right_party_contact,AG016,
K00008821,A003537,2025-10-08,sms,promise_to_pay,AG038,2025-10-22
K00008822,A003537,2025-10-15,sms,promise_to_pay,AG026,2025-10-18
K00008823,A003537,2025-10-22,email,delivered,AG026,
K00008824,A003538,2026-01-14,sms,hardship_discussed,AG031,
K00008825,A003538,2026-02-09,sms,no_answer,AG032,
K00008827,A003539,2025-05-05,sms,wrong_number,AG029,
K00008826,A003539,2025-08-20,email,no_answer,AG018,
K00008828,A003540,2025-12-06,email,delivered,AG043,
K00008829,A003540,2025-12-13,email,delivered,AG033,
K00008835,A003541,2025-04-30,phone,no_answer,AG002,
K00008834,A003541,2025-05-15,sms,hardship_discussed,AG030,
K00008831,A003541,2025-06-13,email,no_answer,AG031,
K00008833,A003541,2025-07-22,phone,promise_to_pay,AG009,2025-07-27
K00008832,A003541,2025-08-07,phone,no_answer,AG038,
K00008830,A003541,2025-08-13,phone,delivered,AG003,
K00008837,A003542,2025-03-10,sms,wrong_number,AG037,
K00008836,A003542,2025-04-11,sms,no_answer,AG036,
K00008839,A003543,2026-02-21,sms,delivered,AG017,
K00008838,A003543,2026-02-24,sms,right_party_contact,AG016,
K00008842,A003544,2025-05-27,sms,right_party_contact,AG025,
K00008841,A003544,2025-05-30,letter,no_answer,AG040,
K00008840,A003544,2025-07-28,sms,no_answer,AG004,
K00008844,A003545,2026-02-14,sms,delivered,AG029,
K00008843,A003545,2026-02-19,field_visit,no_answer,AG021,
K00008845,A003545,2026-04-19,email,right_party_contact,AG025,
K00008848,A003546,2025-02-02,sms,hardship_discussed,AG036,
K00008846,A003546,2025-02-21,sms,delivered,AG043,
K00008847,A003546,2025-04-15,sms,delivered,AG032,
K00008849,A003547,2025-08-09,sms,delivered,AG032,
K00008852,A003548,2026-01-26,letter,delivered,AG019,
K00008851,A003548,2026-02-01,letter,delivered,AG006,
K00008850,A003548,2026-02-05,phone,hardship_discussed,AG031,
K00008853,A003548,2026-03-01,sms,right_party_contact,AG015,
K00008856,A003549,2025-05-18,email,hardship_discussed,AG029,
K00008858,A003549,2025-05-20,letter,dispute_raised,AG042,
K00008854,A003549,2025-05-24,phone,delivered,AG009,
K00008855,A003549,2025-06-10,phone,delivered,AG030,
K00008857,A003549,2025-07-30,phone,dispute_raised,AG004,
K00008859,A003550,2025-07-19,phone,delivered,AG006,
K00008861,A003552,2025-09-05,phone,no_answer,AG018,
K00008860,A003552,2025-11-12,email,delivered,AG001,
K00008862,A003554,2025-07-15,phone,no_answer,AG034,
K00008864,A003555,2025-09-07,sms,no_answer,AG042,
K00008865,A003555,2025-09-08,phone,right_party_contact,AG011,
K00008866,A003555,2025-09-12,email,wrong_number,AG023,
K00008863,A003555,2025-10-13,sms,no_answer,AG004,
K00008870,A003556,2025-10-05,sms,no_answer,AG003,
K00008869,A003556,2025-10-21,field_visit,promise_to_pay,AG023,2025-11-04
K00008871,A003556,2025-10-28,sms,right_party_contact,AG022,
K00008867,A003556,2025-11-07,phone,hardship_discussed,AG012,
K00008868,A003556,2025-12-29,sms,right_party_contact,AG027,
K00008876,A003559,2025-09-19,sms,right_party_contact,AG005,
K00008877,A003559,2025-09-20,email,delivered,AG029,
K00008872,A003559,2025-09-24,sms,promise_to_pay,AG042,2025-10-08
K00008874,A003559,2025-10-02,email,right_party_contact,AG018,
K00008875,A003559,2025-10-18,email,delivered,AG038,
K00008873,A003559,2025-11-11,email,no_answer,AG035,
K00008879,A003560,2026-04-19,sms,delivered,AG015,
K00008878,A003560,2026-04-30,email,hardship_discussed,AG006,
K00008880,A003561,2025-02-16,email,no_answer,AG033,
K00008884,A003562,2025-08-21,sms,wrong_number,AG041,
K00008883,A003562,2025-09-15,email,delivered,AG035,
K00008881,A003562,2025-09-16,email,delivered,AG021,
K00008882,A003562,2025-09-20,sms,no_answer,AG035,
K00008886,A003563,2026-01-04,email,hardship_discussed,AG017,
K00008887,A003563,2026-01-19,phone,hardship_discussed,AG042,
K00008885,A003563,2026-02-15,letter,delivered,AG031,
K00008888,A003564,2026-03-28,sms,no_answer,AG011,
K00008889,A003564,2026-04-19,phone,no_answer,AG033,
K00008890,A003565,2026-02-22,phone,no_answer,AG043,
K00008891,A003565,2026-02-28,sms,wrong_number,AG027,
K00008892,A003566,2025-08-13,letter,delivered,AG040,
K00008897,A003566,2025-09-18,sms,wrong_number,AG033,
K00008893,A003566,2025-10-09,sms,delivered,AG036,
K00008895,A003566,2025-10-28,sms,delivered,AG001,
K00008896,A003566,2025-11-23,email,wrong_number,AG011,
K00008894,A003566,2025-12-03,field_visit,promise_to_pay,AG034,2025-12-10
K00008898,A003567,2025-10-06,sms,no_answer,AG001,
K00008899,A003567,2025-10-06,sms,delivered,AG002,
K00008900,A003567,2025-11-16,sms,delivered,AG014,
K00008904,A003568,2025-10-06,email,promise_to_pay,AG015,2025-10-16
K00008903,A003568,2025-10-11,sms,right_party_contact,AG022,
K00008902,A003568,2025-11-01,sms,delivered,AG020,
K00008901,A003568,2025-11-15,email,delivered,AG035,
K00008905,A003568,2025-12-09,email,dispute_raised,AG032,
K00008906,A003568,2025-12-28,sms,right_party_contact,AG028,
K00008911,A003570,2025-11-12,email,right_party_contact,AG005,
K00008909,A003570,2025-12-21,sms,promise_to_pay,AG031,2025-12-24
K00008910,A003570,2026-02-05,email,delivered,AG001,
K00008907,A003570,2026-02-10,phone,dispute_raised,AG030,
K00008908,A003570,2026-04-05,email,promise_to_pay,AG009,2026-04-12
K00008913,A003571,2026-03-18,email,delivered,AG037,
K00008912,A003571,2026-04-25,email,no_answer,AG016,
K00008914,A003572,2025-10-31,email,dispute_raised,AG016,
K00008915,A003573,2024-12-30,email,wrong_number,AG020,
K00008918,A003573,2025-03-20,email,no_answer,AG034,
K00008916,A003573,2025-04-20,phone,no_answer,AG005,
K00008917,A003573,2025-05-09,sms,no_answer,AG030,
K00008919,A003574,2025-09-24,sms,delivered,AG012,
K00008920,A003574,2025-09-26,letter,no_answer,AG020,
K00008921,A003576,2025-08-11,email,delivered,AG013,
K00008924,A003577,2025-01-01,sms,right_party_contact,AG040,
K00008922,A003577,2025-02-01,email,delivered,AG031,
K00008923,A003577,2025-06-24,sms,delivered,AG015,
K00008925,A003578,2026-02-12,sms,wrong_number,AG011,
K00008926,A003579,2026-04-25,email,delivered,AG012,
K00008929,A003580,2025-07-12,phone,delivered,AG012,
K00008928,A003580,2025-08-15,sms,right_party_contact,AG018,
K00008927,A003580,2025-09-26,letter,no_answer,AG009,
K00008930,A003581,2026-04-09,sms,no_answer,AG036,
K00008931,A003582,2025-04-25,email,delivered,AG034,
K00008932,A003582,2025-05-09,sms,right_party_contact,AG031,
K00008936,A003583,2025-02-27,phone,no_answer,AG035,
K00008933,A003583,2025-03-23,email,right_party_contact,AG027,
K00008935,A003583,2025-04-27,field_visit,dispute_raised,AG038,
K00008934,A003583,2025-09-12,sms,right_party_contact,AG037,
K00008937,A003585,2025-06-28,sms,no_answer,AG041,
K00008939,A003585,2025-07-09,sms,no_answer,AG015,
K00008938,A003585,2025-11-03,email,promise_to_pay,AG013,2025-11-06
K00008940,A003586,2026-01-27,sms,promise_to_pay,AG033,2026-02-06
K00008943,A003587,2025-11-15,email,hardship_discussed,AG033,
K00008946,A003587,2025-11-15,phone,promise_to_pay,AG031,2025-11-25
K00008944,A003587,2025-11-29,letter,hardship_discussed,AG038,
K00008942,A003587,2025-12-09,sms,wrong_number,AG033,
K00008941,A003587,2025-12-20,email,delivered,AG027,
K00008945,A003587,2026-03-05,sms,promise_to_pay,AG033,2026-03-10
K00008947,A003588,2025-11-07,sms,dispute_raised,AG034,
K00008951,A003588,2025-11-09,email,hardship_discussed,AG016,
K00008950,A003588,2025-11-12,email,no_answer,AG027,
K00008949,A003588,2025-11-19,sms,dispute_raised,AG028,
K00008948,A003588,2025-11-30,phone,no_answer,AG009,
K00008954,A003589,2025-10-11,sms,no_answer,AG041,
K00008955,A003589,2025-10-28,email,no_answer,AG043,
K00008953,A003589,2025-11-13,letter,no_answer,AG021,
K00008958,A003589,2025-11-13,letter,right_party_contact,AG022,
K00008952,A003589,2025-11-18,sms,no_answer,AG017,
K00008956,A003589,2025-11-26,phone,wrong_number,AG002,
K00008957,A003589,2026-01-04,phone,promise_to_pay,AG013,2026-01-07
K00008959,A003589,2026-02-01,phone,no_answer,AG040,
K00008960,A003590,2026-04-16,email,delivered,AG021,
K00008961,A003591,2025-12-28,phone,wrong_number,AG043,
K00008962,A003592,2026-02-10,phone,hardship_discussed,AG019,
K00008964,A003593,2025-06-17,email,no_answer,AG036,
K00008965,A003593,2025-06-19,sms,delivered,AG022,
K00008963,A003593,2025-07-27,sms,delivered,AG040,
K00008967,A003594,2026-02-21,email,wrong_number,AG033,
K00008966,A003594,2026-03-27,email,right_party_contact,AG018,
K00008968,A003595,2026-04-24,sms,no_answer,AG023,
K00008969,A003595,2026-04-26,phone,hardship_discussed,AG033,
K00008970,A003596,2026-03-29,sms,dispute_raised,AG004,
K00008971,A003596,2026-04-24,email,right_party_contact,AG029,
K00008973,A003597,2025-05-16,email,no_answer,AG044,
K00008972,A003597,2025-06-17,email,wrong_number,AG037,
K00008976,A003598,2026-01-05,sms,delivered,AG041,
K00008974,A003598,2026-02-01,sms,wrong_number,AG004,
K00008975,A003598,2026-03-17,sms,delivered,AG009,
K00008977,A003599,2025-04-26,letter,delivered,AG027,
K00008978,A003599,2025-05-28,letter,delivered,AG013,
K00008979,A003600,2025-03-13,sms,wrong_number,AG018,
